Company,Sector,Country,Region,Indicator,KPI,Unit,2023,2022,2021,2020
Afrox,Basic Materials,South Africa,Africa,Employment equity,Senior management,Number,35
Afrox,Basic Materials,South Africa,Africa,Employment equity,Professionally qualified middle management,Number,47
Afrox,Basic Materials,South Africa,Africa,Employment equity,Skilled junior and middle management,Number,81
Afrox,Basic Materials,South Africa,Africa,Employment equity,Semi-skilled junior management,Number,99
Afrox,Basic Materials,South Africa,Africa,Employment equity,Unskilled and defined decision-making,Number,100
Afrox,Basic Materials,South Africa,Africa,Employment equity,Top management/Executive - Male - Black,Number,0
Afrox,Basic Materials,South Africa,Africa,Employment equity,Top management/Executive - Male - White,Number,1
Afrox,Basic Materials,South Africa,Africa,Employment equity,Top management/Executive - Female - Black,Number,0
Afrox,Basic Materials,South Africa,Africa,Employment equity,Top management/Executive - Female - White,Number,0
Afrox,Basic Materials,South Africa,Africa,Employment equity,Senior management - Male - Black,Number,4
Afrox,Basic Materials,South Africa,Africa,Employment equity,Senior management - Male - White,Number,12
Afrox,Basic Materials,South Africa,Africa,Employment equity,Senior management - Female - Black,Number,3
Afrox,Basic Materials,South Africa,Africa,Employment equity,Senior management - Female - White,Number,1
Afrox,Basic Materials,South Africa,Africa,Employees,Professional/Middle management - Male - Black,Number,86
Afrox,Basic Materials,South Africa,Africa,Employees,Professional/Middle management - Male - White,Number,100
Afrox,Basic Materials,South Africa,Africa,Employees,Professional/Middle management - Female - Black,Number,27
Afrox,Basic Materials,South Africa,Africa,Employees,Professional/Middle management - Female - White,Number,28
Afrox,Basic Materials,South Africa,Africa,Employees,Skilled/Junior management - Male - Black,Number,337
Afrox,Basic Materials,South Africa,Africa,Employees,Skilled/Junior management - Male - White,Number,70
Afrox,Basic Materials,South Africa,Africa,Employees,Skilled/Junior management - Female - Black,Number,214
Afrox,Basic Materials,South Africa,Africa,Employees,Skilled/Junior management - Female - White,Number,59
Afrox,Basic Materials,South Africa,Africa,Employment equity,Semi-skilled - Male - Black,Number,422
Afrox,Basic Materials,South Africa,Africa,Employment equity,Semi-skilled - Male - White,Number,2
Afrox,Basic Materials,South Africa,Africa,Employment equity,Semi-skilled - Female - Black,Number,62
Afrox,Basic Materials,South Africa,Africa,Employment equity,Semi-skilled - Female - White,Number,5
Afrox,Basic Materials,South Africa,Africa,Employment equity,Skilled - Male - Black,Number,38
Afrox,Basic Materials,South Africa,Africa,Employment equity,Skilled - Male - White,Number,0
Afrox,Basic Materials,South Africa,Africa,Employment equity,Skilled - Female - Black,Number,5
Afrox,Basic Materials,South Africa,Africa,Employment equity,Skilled - Female - White,Number,0
Afrox,Basic Materials,South Africa,Africa,Employees,Total - Male - Black,Number,887
Afrox,Basic Materials,South Africa,Africa,Employees,Total - Male - White,Number,185
Afrox,Basic Materials,South Africa,Africa,Employees,Total - Female - Black,Number,311
Afrox,Basic Materials,South Africa,Africa,Employees,Total - Female - White,Number,93
Afrox,Basic Materials,South Africa,Africa,Diversity,Male employees,%,69
Afrox,Basic Materials,South Africa,Africa,Diversity,Female employees,%,31
Afrox,Basic Materials,South Africa,Africa,Skills development,Spending in training,Rmillion,39
Afrox,Basic Materials,South Africa,Africa,Skills development,"Financed development for new learners through apprenticeship, learnership and internship programmes",Number,118
Agra,Agriculture,South Africa,Africa,Employees,Number of employees,Number,893
Agra,Agriculture,South Africa,Africa,Employees,Male employees,Number,335
Agra,Agriculture,South Africa,Africa,Employees,Female employees,Number,558
Agra,Agriculture,South Africa,Africa,Skills development,Number of students enrolled in Agricultural Academy,Number,73
Agra,Agriculture,South Africa,Africa,Employees,Number of participants in training,Number,726
Agra,Agriculture,South Africa,Africa,Training and development,Investment in training,N$,2418164
Agra,Agriculture,South Africa,Africa,Investment,Investment in properties (Land and Buildings),N$,31900000
AH-Vest Limited,Consumer Defensive,South Africa,Africa,Employees,Number of learnerships,Number,30
AH-Vest Limited,Consumer Defensive,South Africa,Africa,Employees,Number of employees,Number,240
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Diversity,Male employees,%,35
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Diversity,Female employees,%,65
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Diversity,Black employees,%,76
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Diversity,Black male employees,%,26
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Diversity,Black female employees,%,4
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Diversity,Disabled employees,%,4
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Diversity,Employees below 30 years,%,19
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Diversity,Employees between 30 - 50 years,%,64
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Diversity,Employees over 50 years,%,17
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Employees,Number of employees,Number,2587
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Employees,New employee hires,%,14.7
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Employees,Employee turnover rate,%,11.2
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Employees,Permanent employees - Male,%,34.0
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Employees,Permanent employees - Female,%,62.0
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Employees,Temporary employees - Male,%,1.3
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Employees,Temporary employees - Female,%,2.7
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Training and development,Anti-bribery and anti-corruption training - Board members,%,100
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Training and development,Anti-bribery and anti-corruption training - Employees,%,69.5
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Learning and development,Investment towards acquisition of formal qualifications,Rmillion,3.2
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Learning and development,Total skills development spend,Rmillion,71.7
Alexander Forbes Group Holdings Limited,Financial Services,South Africa,Africa,Learning and development,Total skills development spend for black female employees,Rmillion,41.3
Andrada,Basic Materials,South Africa,Africa,Diversity,Senior Managers - Female,%,37.5
Andrada,Basic Materials,South Africa,Africa,Diversity,Senior Managers - Female,Number,3
Andrada,Basic Materials,South Africa,Africa,Diversity,Senior Managers - Male,%,62.5
Andrada,Basic Materials,South Africa,Africa,Diversity,Senior Managers - Male,Number,5
Andrada,Basic Materials,South Africa,Africa,Diversity,Number of employees - Female,%,28
Andrada,Basic Materials,South Africa,Africa,Diversity,Number of employees - Female,Number,47
Andrada,Basic Materials,South Africa,Africa,Diversity,Number of employees - Male,%,72
Andrada,Basic Materials,South Africa,Africa,Diversity,Number of employees - Male,Number,122
Andrada,Basic Materials,South Africa,Africa,Employees,Number of employees,Number,169
Andrada,Basic Materials,South Africa,Africa,Diversity,Number of contractors - Female,Number,10
Andrada,Basic Materials,South Africa,Africa,Diversity,Number of contractors - Female,%,6
Andrada,Basic Materials,South Africa,Africa,Diversity,Number of contractors - Male,Number,157
Andrada,Basic Materials,South Africa,Africa,Diversity,Number of contractors - Male,%,94
Andrada,Basic Materials,South Africa,Africa,Employees,Number of contractors,Number,167
Andrada,Basic Materials,South Africa,Africa,Employees,Members of a union,%,25
Andrada,Basic Materials,South Africa,Africa,Community,Total investment,GBP,5919.49
Andrada,Basic Materials,South Africa,Africa,Training and development,Total number of employees trained,Number,830
Andrada,Basic Materials,South Africa,Africa,Training and development,"Total number of employees who underwent Health, Safety, and Emergency Response Training",Number,814
Andrada,Basic Materials,South Africa,Africa,Training and development,"Total number of contractors who underwent Health, Safety, and Emergency Response Training",Number,331
Andrada,Basic Materials,South Africa,Africa,Safety,Lost time injuries (LTIs),Number,3
Andrada,Basic Materials,South Africa,Africa,Safety,Medical treatment injuries (MTIs),Number,5
Andrada,Basic Materials,South Africa,Africa,Safety,Total recordable injuries,Number,8
Andrada,Basic Materials,South Africa,Africa,Safety,Lost-time injury frequency rate (LTIFR),Rate,3.04
Andrada,Basic Materials,South Africa,Africa,Safety,Medical treated injury frequency rate (MTIFR),Number,5.06
Andrada,Basic Materials,South Africa,Africa,Safety,Total recordable injury frequency rate (TRIFR),Rate,8.09
Andrada,Basic Materials,South Africa,Africa,Safety,LTISR,Rate,5.06
Andrada,Basic Materials,South Africa,Africa,Safety,Number of fatalities,Number,0
AngloGold Ashanti,Basic Materials,South Africa,Africa,Employees,Number of employees,Number,33658
AngloGold Ashanti,Basic Materials,South Africa,Africa,Employees,Number of contractors,Number,19615
AngloGold Ashanti,Basic Materials,South Africa,Africa,Employees,Voluntary turnover rate,%,8
AngloGold Ashanti,Basic Materials,South Africa,Africa,Employees,Percentage of female successors,%,24
AngloGold Ashanti,Basic Materials,South Africa,Africa,Training and development,Average number of hours spent on training,Hours,8
AngloGold Ashanti,Basic Materials,South Africa,Africa,Learning and development,Average number of hours spent on development,Hours,15
