PBT Group,Technology,South Africa,Africa,Board composition,Independent non-executive directors,Number,3
PBT Group,Technology,South Africa,Africa,Board composition,Non-executive directors,Number,1
PBT Group,Technology,South Africa,Africa,Board diversity,Female board members,%,50
PBT Group,Technology,South Africa,Africa,Board diversity,Male board members,%,50
PBT Group,Technology,South Africa,Africa,Board meeting,Board meeting attendance,%,100
PBT Group,Technology,South Africa,Africa,B-BBEE level,B-BBEE level,Level,1
Pepkor,Consumer Cyclical,South Africa,Africa,B-BBEE level,B-BBEE level,Level,7
Pepkor,Consumer Cyclical,South Africa,Africa,Tax transparency,Tax paid,Rbillion,9.1
Pepkor,Consumer Cyclical,South Africa,Africa,Ethics,Number of whistle-blowing reports,Number,176
Pepkor,Consumer Cyclical,South Africa,Africa,Anti-bribery,Training in anti-bribery and corruption,%,79.0
Pepkor,Consumer Cyclical,South Africa,Africa,Board composition,Number of board members,Number,13
Pepkor,Consumer Cyclical,South Africa,Africa,Board composition,Independent non-executive directors,Number,9
Pepkor,Consumer Cyclical,South Africa,Africa,Board composition,Non-executive directors,Number,2
Pepkor,Consumer Cyclical,South Africa,Africa,Board composition,Executive directors,Number,2
Pepkor,Consumer Cyclical,South Africa,Africa,Board diversity,Black board members,%,38
Pepkor,Consumer Cyclical,South Africa,Africa,Board diversity,Female board members,%,46
Pepkor,Consumer Cyclical,South Africa,Africa,Board diversity,Number of black board members,Number,5
Pepkor,Consumer Cyclical,South Africa,Africa,Board diversity,Number of female board members,Number,6
Pick n Pay,Consumer Cyclical,South Africa,Africa,Executive remuneration,Executive remuneration,Rmillion,108.9,143.7,174.1
Pick n Pay,Consumer Cyclical,South Africa,Africa,Tax transparency,Tax paid,Rmillion,458.4,403.9,425.2
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board composition,Number of board members,Number,14,14,14
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board composition,Non-executive directors,Number,12,10,10
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board composition,Executive directors,Number,2,4,4
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board composition,Independent non-executive directors,Number,8,8,7
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board diversity,HDSA board members,Number,5,5,5
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board diversity,Number of female board members,Number,5,5,5
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board diversity,Female board members,%,35.7,35.7,35.7
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board tenure,Average board tenure - Executive,Years,2.5,9.6,8.7
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board tenure,Average board tenure - Non-executive,Years,11.4,13.9,12.4
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board tenure,Average board tenure,Years,10.1,12.5,11.3
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board diversity,Average age,Years,58.6,60.2,59.2
Pick n Pay,Consumer Cyclical,South Africa,Africa,Board meeting,Board meeting attendance,%,100,100,100
Pick n Pay,Consumer Cyclical,South Africa,Africa,B-BBEE level,B-BBEE level,7,7,7,7
PPC,Basic Materials,South Africa,Africa,B-BBEE level,B-BBEE level,Level,4
Premier,Financial Services,South Africa,Africa,Tax transparency,Tax paid,Rmillion,172
Premier,Financial Services,South Africa,Africa,B-BBEE level,B-BBEE level,Level,4
Premier,Financial Services,South Africa,Africa,Board composition,Number of board members,Number,9
Premier,Financial Services,South Africa,Africa,Board composition,Non-executive directors,Number,7
Premier,Financial Services,South Africa,Africa,Board composition,Executive directors,Number,2
Premier,Financial Services,South Africa,Africa,Board composition,Independent non-executive directors,Number,4
Premier,Financial Services,South Africa,Africa,Board diversity,ACI board members,Number,3
Premier,Financial Services,South Africa,Africa,Board diversity,ACI board members,%,33
Premier,Financial Services,South Africa,Africa,Board diversity,White board members,%,67
Premier,Financial Services,South Africa,Africa,Board diversity,Female board members,Number,1
Premier,Financial Services,South Africa,Africa,Board diversity,Female board members,%,11
Premier,Financial Services,South Africa,Africa,Board diversity,Male board members,Number,8
Premier,Financial Services,South Africa,Africa,Board diversity,Male board members,%,89
Premier,Financial Services,South Africa,Africa,Board meeting,Board meeting attendance,%,90
Premier,Financial Services,South Africa,Africa,Board diversity,Average age of board members,Years,51
Premier,Financial Services,South Africa,Africa,Board tenure,<1 year,Number,1
Premier,Financial Services,South Africa,Africa,Board tenure,1 - 3 years,Number,4
Premier,Financial Services,South Africa,Africa,Board tenure,>3 years,Number,2
Primary Health Properties,Real Estate,South Africa,Africa,Board composition,Number of board members,Number,7
Primary Health Properties,Real Estate,South Africa,Africa,Board composition,Executive directors,Number,2
Primary Health Properties,Real Estate,South Africa,Africa,Board composition,Independent non-executive directors,Number,4
Primary Health Properties,Real Estate,South Africa,Africa,Board diversity,Male board members,Number,4
Primary Health Properties,Real Estate,South Africa,Africa,Board diversity,Female board members,Number,3
Primary Health Properties,Real Estate,South Africa,Africa,Board diversity,White board members,Number,5
Primary Health Properties,Real Estate,South Africa,Africa,Board diversity,Asian board members,Number,1
Primary Health Properties,Real Estate,South Africa,Africa,Board diversity,Hispanic board members,Number,1
Prosus,Communication Services,South Africa,Africa,Tax transparency,Taxes paid,Rbillion,1.1
Prosus,Communication Services,South Africa,Africa,Board composition,Number of board members,Number,16
Prosus,Communication Services,South Africa,Africa,Board composition,Executive directors,Number,2
Prosus,Communication Services,South Africa,Africa,Board composition,Non-executive directors,Number,14
Prosus,Communication Services,South Africa,Africa,Board composition,Independent non-executive directors,Number,12
Prosus,Communication Services,South Africa,Africa,Board diversity,Male board members,Number,10
Prosus,Communication Services,South Africa,Africa,Board diversity,Female board members,Number,6
Prosus,Communication Services,South Africa,Africa,Board meeting,Board meeting attendance,%,98
Prosus,Communication Services,South Africa,Africa,Board tenure,<1 year,Number,1
Prosus,Communication Services,South Africa,Africa,Board tenure,1 year,Number,1
Prosus,Communication Services,South Africa,Africa,Board tenure,2 years,Number,1
Prosus,Communication Services,South Africa,Africa,Board tenure,3 years,Number,11
Prosus,Communication Services,South Africa,Africa,Board tenure,>2 years,Number,2
Prosus,Communication Services,South Africa,Africa,Board diversity,Nationality - South African,Number,9
Prosus,Communication Services,South Africa,Africa,Board diversity,Nationality - Dutch,Number,2
Prosus,Communication Services,South Africa,Africa,Board diversity,Nationality - American,Number,2
Prosus,Communication Services,South Africa,Africa,Board diversity,Nationality - Brazilian,Number,1
Prosus,Communication Services,South Africa,Africa,Board diversity,Nationality - Indian,Number,1
Prosus,Communication Services,South Africa,Africa,Board diversity,Nationality - Chinese,Number,1
Prosus,Communication Services,South Africa,Africa,Board composition,Chair director,%,6
Prosus,Communication Services,South Africa,Africa,Board composition,Executive directors,%,13
Prosus,Communication Services,South Africa,Africa,Board composition,Non-Independent non-executive directors,%,6
Prosus,Communication Services,South Africa,Africa,Board composition,Independent non-executive directors,%,75
Purple Group,Financial Services,South Africa,Africa,Board composition,Number of board members,Number,9
Purple Group,Financial Services,South Africa,Africa,Board composition,Executive directors,Number,2
Purple Group,Financial Services,South Africa,Africa,Board composition,Independent non-executive directors,Number,4
Purple Group,Financial Services,South Africa,Africa,Board composition,Non-executive directors,Number,7
Purple Group,Financial Services,South Africa,Africa,Board diversity,Black board members,Number,3
Purple Group,Financial Services,South Africa,Africa,Board diversity,White board members,Number,6
Putprop,Real Estate,South Africa,Africa,Tax transparency,Tax paid,Rmillion,3.869
Quantum Foods,Consumer Defensive,South Africa,Africa,Board composition,Number of board members,Number,7
Quantum Foods,Consumer Defensive,South Africa,Africa,Board composition,Executive directors,Number,2
Quantum Foods,Consumer Defensive,South Africa,Africa,Board composition,Independent non-executive directors,Number,4
Raubex,Industrials,South Africa,Africa,B-BBEE level,B-BBEE level,Level,1
Raubex,Industrials,South Africa,Africa,Board composition,Number of board members,Number,8
Raubex,Industrials,South Africa,Africa,Board composition,Executive directors,Number,3
Raubex,Industrials,South Africa,Africa,Board composition,Non-executive directors,Number,1
Raubex,Industrials,South Africa,Africa,Board composition,Independent non-executive directors,Number,4
Raubex,Industrials,South Africa,Africa,Board diversity,Black board members,Number,4
Raubex,Industrials,South Africa,Africa,Board diversity,Blck female board members,Number,4
Rebosis Property Fund,Real Estate,South Africa,Africa,Whistleblowing,Number of whistleblowing reports,Number,28
Rebosis Property Fund,Real Estate,South Africa,Africa,B-BBEE level,B-BBEE level,Level,3
Rebosis Property Fund,Real Estate,South Africa,Africa,Board composition,Number of board members,Number,9
Rebosis Property Fund,Real Estate,South Africa,Africa,Board composition,Executive directors,Number,3
Rebosis Property Fund,Real Estate,South Africa,Africa,Board composition,Independent non-executive directors,Number,6
Rebosis Property Fund,Real Estate,South Africa,Africa,Board diversity,Female board members,Number,4
Rebosis Property Fund,Real Estate,South Africa,Africa,Board diversity,Male board members,Number,5
Rebosis Property Fund,Real Estate,South Africa,Africa,Board diversity,Non-white board members,Number,8
Rebosis Property Fund,Real Estate,South Africa,Africa,Board diversity,White board members,Number,1
Rebosis Property Fund,Real Estate,South Africa,Africa,Board tenure,0 - 1 year,Number,6
Rebosis Property Fund,Real Estate,South Africa,Africa,Board tenure,2 - 4 years,Number,1
Rebosis Property Fund,Real Estate,South Africa,Africa,Board tenure,9 - 11 years,Number,2
Rebosis Property Fund,Real Estate,South Africa,Africa,Board diversity,Board members between 30 - 39 years,Number,1
Rebosis Property Fund,Real Estate,South Africa,Africa,Board diversity,Board members between 40 - 49 years,Number,4
Rebosis Property Fund,Real Estate,South Africa,Africa,Board diversity,Board members between 50 - 59 years,Number,1
Rebosis Property Fund,Real Estate,South Africa,Africa,Board diversity,Board members between 60 - 69 years,Number,3
Redefine Properties,Real Estate,South Africa,Africa,B-BBEE level,B-BBEE level,Level,1
Redefine Properties,Real Estate,South Africa,Africa,Tax transparency,Tax paid,Rbillion,1.9
Redefine Properties,Real Estate,South Africa,Africa,Board composition,Number of board members,Number,10
Redefine Properties,Real Estate,South Africa,Africa,Board composition,Executive directors,Number,3
Redefine Properties,Real Estate,South Africa,Africa,Board composition,Independent non-executive directors,Number,7
Redefine Properties,Real Estate,South Africa,Africa,Board diversity,Black board members,%,60
Redefine Properties,Real Estate,South Africa,Africa,Board diversity,White board members,%,40
Redefine Properties,Real Estate,South Africa,Africa,Board diversity,Female board members,%,50
Redefine Properties,Real Estate,South Africa,Africa,Board diversity,Average age of board members,Years,52
Redefine Properties,Real Estate,South Africa,Africa,Board tenure,Average tenure,Years,4.1
Redefine Properties,Real Estate,South Africa,Africa,Board tenure,1 - 3 years,Number,2
Redefine Properties,Real Estate,South Africa,Africa,Board tenure,3 - 6 years,Number,4
